TABLE_COLUMN_ID,TABLE_OWNER,TABLE_NAME,COLUMN_NAME,COLUMN_NAME_10,UFI,UFI_CREATED
"161596",_DEFAULT,_DEFAULT,H_CURRENT_01,HCURRENT1,"14707292",2020/10/08
"161597",_DEFAULT,_DEFAULT,H_CURRENT_02,HCURRENT2,"14707293",2020/10/08
"161598",_DEFAULT,_DEFAULT,H_CURRENT_04,HCURRENT4,"14707294",2020/10/08
"161599",_DEFAULT,_DEFAULT,H_CURRENT_05,HCURRENT5,"14707295",2020/10/08
"161600",_DEFAULT,_DEFAULT,H_CURRENT_06,HCURRENT6,"14707296",2020/10/08
"161601",_DEFAULT,_DEFAULT,H_CURRENT_07,HCURRENT7,"14707297",2020/10/08
"161602",_DEFAULT,_DEFAULT,H_CURRENT_08,HCURRENT8,"14707298",2020/10/08
"161603",_DEFAULT,_DEFAULT,H_CURRENT_09,HCURRENT9,"14707299",2020/10/08
"161604",_DEFAULT,_DEFAULT,H_CURRENT_10,HCURRENT10,"14707300",2020/10/08
"161605",_DEFAULT,_DEFAULT,H_CURRENT_11,HCURRENT11,"14707301",2020/10/08
"161606",_DEFAULT,_DEFAULT,H_CURRENT_12,HCURRENT12,"14707302",2020/10/08
"161607",_DEFAULT,_DEFAULT,H_NATURAL_01,HNATURAL1,"14707303",2020/10/08
"161608",_DEFAULT,_DEFAULT,H_NATURAL_02,HNATURAL2,"14707304",2020/10/08
"161609",_DEFAULT,_DEFAULT,H_NATURAL_03,HNATURAL3,"14707305",2020/10/08
"161610",_DEFAULT,_DEFAULT,H_NATURAL_04,HNATURAL4,"14707306",2020/10/08
"161611",_DEFAULT,_DEFAULT,H_NATURAL_05,HNATURAL5,"14707307",2020/10/08
"161612",_DEFAULT,_DEFAULT,H_NATURAL_06,HNATURAL6,"14707308",2020/10/08
"161613",_DEFAULT,_DEFAULT,H_NATURAL_07,HNATURAL7,"14707309",2020/10/08
"161614",_DEFAULT,_DEFAULT,H_NATURAL_08,HNATURAL8,"14707310",2020/10/08
"161615",_DEFAULT,_DEFAULT,H_NATURAL_09,HNATURAL9,"14707311",2020/10/08
"161616",_DEFAULT,_DEFAULT,H_NATURAL_10,HNATURAL10,"14707312",2020/10/08
"161617",_DEFAULT,_DEFAULT,H_NATURAL_11,HNATURAL11,"14707313",2020/10/08
"161618",_DEFAULT,_DEFAULT,H_NATURAL_12,HNATURAL12,"14707314",2020/10/08
"161619",_DEFAULT,_DEFAULT,OVERALL_CONDITION,OVER_COND,"14707315",2020/10/08
"161620",_DEFAULT,_DEFAULT,PF_ARTIFICIAL_BARRIERS,PFARTIFBR,"14707316",2020/10/08
"161621",_DEFAULT,_DEFAULT,PHYSICAL_FORM_SCORE,PHYFR_SCR,"14707317",2020/10/08
"161622",_DEFAULT,_DEFAULT,REACHID_1999,REACHID_99,"14707318",2020/10/08
"161623",_DEFAULT,_DEFAULT,STREAMSIDE_ZONE_SCORE,STRSD_ZNSC,"14707319",2020/10/08
"161624",_DEFAULT,_DEFAULT,TOTAL_SCORE,TOT_SCOR,"14707320",2020/10/08
"161625",_DEFAULT,_DEFAULT,UNIQUEID_1999,UID_99,"14707321",2020/10/08
"161626",_DEFAULT,_DEFAULT,UNIQUEID_2004,UID_04,"14707322",2020/10/08
"161627",_DEFAULT,_DEFAULT,UNIQUEID_2010,UID_2010,"14707323",2020/10/08
"161628",_DEFAULT,_DEFAULT,WATER_QUALITY_SCORE,WAT_Q_SCR,"14707324",2020/10/08
"161629",_DEFAULT,_DEFAULT,WQ_DATA_STATION_CODE,WQDST_CDE,"14707325",2020/10/08
"161630",_DEFAULT,_DEFAULT,WQ_TURBIDITY_01,WQTRUB1,"14707326",2020/10/08
"161631",_DEFAULT,_DEFAULT,WQ_TURBIDITY_02,WQTRUB2,"14707327",2020/10/08
"161632",_DEFAULT,_DEFAULT,WQ_TURBIDITY_03,WQTRUB3,"14707328",2020/10/08
"161633",_DEFAULT,_DEFAULT,WQ_TURBIDITY_04,WQTRUB4,"14707329",2020/10/08
"161634",_DEFAULT,_DEFAULT,WQ_TURBIDITY_05,WQTRUB5,"14707330",2020/10/08
"161635",_DEFAULT,_DEFAULT,WQ_TURBIDITY_06,WQTRUB6,"14707331",2020/10/08
"161636",_DEFAULT,_DEFAULT,WQ_TURBIDITY_07,WQTRUB7,"14707332",2020/10/08
"161637",_DEFAULT,_DEFAULT,WQ_TURBIDITY_08,WQTRUB8,"14707333",2020/10/08
"161638",_DEFAULT,_DEFAULT,WQ_TURBIDITY_09,WQTRUB9,"14707334",2020/10/08
"161639",_DEFAULT,_DEFAULT,WQ_TURBIDITY_10,WQTRUB10,"14707335",2020/10/08
"161640",_DEFAULT,_DEFAULT,WQ_TURBIDITY_11,WQTRUB11,"14707336",2020/10/08
"161641",_DEFAULT,_DEFAULT,WQ_TURBIDITY_12,WQTRUB12,"14707337",2020/10/08
"161642",_DEFAULT,_DEFAULT,AL_DATA_EXTRAPOLATED,ALDAT_EXT,"14707338",2020/10/08
"161643",_DEFAULT,_DEFAULT,H_ALPHANUMERIC_CODE,H_ALPHACDE,"14707339",2020/10/08
"161644",_DEFAULT,_DEFAULT,H_HIGH_FLOW,H_HIGHFLW,"14707340",2020/10/08
"161645",_DEFAULT,_DEFAULT,H_LOW_FLOWS,HLOW_FLOW,"14707341",2020/10/08
"161646",_DEFAULT,_DEFAULT,H_SEASONALITY,H_SEASON,"14707342",2020/10/08
"161647",_DEFAULT,_DEFAULT,H_VARIABILITY,H_VARY,"14707343",2020/10/08
"161648",_DEFAULT,_DEFAULT,H_YEARS_OF_DATA_USED,H_YEARSUSE,"14707344",2020/10/08
"161649",_DEFAULT,_DEFAULT,H_ZERO_FLOWS,H_NOFLOW,"14707345",2020/10/08
"161650",_DEFAULT,_DEFAULT,PF_BANK_STABILITY_SCORE,PF_BANKSTS,"14707346",2020/10/08
"161651",_DEFAULT,_DEFAULT,PF_FISH_BARRIERS,PF_FISHBAR,"14707347",2020/10/08
"161652",_DEFAULT,_DEFAULT,PF_LARGE_WOOD_SCORE,PFLRGWDSC,"14707348",2020/10/08
"161653",_DEFAULT,_DEFAULT,PF_NUMBER_OF_SITES,PF_NUMSITE,"14707349",2020/10/08
"161654",_DEFAULT,_DEFAULT,REACHID_2004,REACHID_04,"14707350",2020/10/08
"161655",_DEFAULT,_DEFAULT,SZ_ASSESSED_AS,SZ_ASSESAS,"14707351",2020/10/08
"161656",_DEFAULT,_DEFAULT,SZ_LARGE_TREES_SCORE,SZ_LRGT_SC,"14707418",2020/10/08
"161657",_DEFAULT,_DEFAULT,SZ_LC_SCORE,SZ_LCSCR,"14707419",2020/10/08
"161658",_DEFAULT,_DEFAULT,SZ_LOGS_SCORE,SZ_LOG_SC,"14707420",2020/10/08
"161659",_DEFAULT,_DEFAULT,SZ_NUMBER_OF_SITES_ASSESSED,SZ_NUMSIT,"14707421",2020/10/08
"161660",_DEFAULT,_DEFAULT,SZ_ORGANIC_LITTER_SCORE,SZ_ORGLTSC,"14707422",2020/10/08
"161661",_DEFAULT,_DEFAULT,SZ_RECRUITMENT_SCORE,SZ_REC_SCR,"14707423",2020/10/08
"161662",_DEFAULT,_DEFAULT,SZ_TREE_CANOPY_SCORE,SZ_TRCANSC,"14707424",2020/10/08
"161663",_DEFAULT,_DEFAULT,SZ_UNDERSTOREY_SCORE,SZ_UNSTRSC,"14707425",2020/10/08
"161664",_DEFAULT,_DEFAULT,SZ_WEEDS_SCORE,SZ_WEED_SC,"14707426",2020/10/08
"161665",_DEFAULT,_DEFAULT,SZ_WIDTH_SCORE,SZ_WID_SC,"14707427",2020/10/08
"161666",_DEFAULT,_DEFAULT,WQ_DATA_EXTRAPOLATED,WQ_DATAEXT,"14707428",2020/10/08
"161667",_DEFAULT,_DEFAULT,WQ_EC_75TH_PERCENTILE,WQ_EC75_PE,"14707429",2020/10/08
"161668",_DEFAULT,_DEFAULT,WQ_EC_RATINGS,WQ_ECRATE,"14707430",2020/10/08
"161669",_DEFAULT,_DEFAULT,WQ_PH_25TH_PERCENTILE,WQ_PH25PER,"14707431",2020/10/08
"161670",_DEFAULT,_DEFAULT,WQ_PH_75TH_PERCENTILE,WQ_PH75PER,"14707432",2020/10/08
"161671",_DEFAULT,_DEFAULT,WQ_PH_RATINGS,WQ_PHRATE,"14707433",2020/10/08
"161672",_DEFAULT,_DEFAULT,WQ_SEPP_WOV_SEGMENT,WQ_SPWVSEG,"14707434",2020/10/08
"161673",_DEFAULT,_DEFAULT,WQ_TP_75TH_PERCENTILE,WQ_TP75PER,"14707435",2020/10/08
"161674",_DEFAULT,_DEFAULT,WQ_TP_RATING,WQ_TPRATE,"14707436",2020/10/08
"161675",_DEFAULT,_DEFAULT,WQ_TURBIDITY_75TH_PERCENTILE,WQ_TUR75PE,"14707437",2020/10/08
"161676",_DEFAULT,_DEFAULT,WQ_TURBIDITY_RATING,WQ_TURRATE,"14707438",2020/10/08
"161677",_DEFAULT,_DEFAULT,PERC_CHANGE,PER_CHAN,"14707439",2020/10/08
"161678",_DEFAULT,_DEFAULT,AL_NO_FAMILIES,AL_NOFAM,"14707440",2020/10/08
"161679",_DEFAULT,_DEFAULT,AL_NUMBER_OF_SITES,AL_NUMSITE,"14707441",2020/10/08
"161680",_DEFAULT,_DEFAULT,AL_RESULT_EXTRAPOLATED,AL_RESEXTR,"14707442",2020/10/08
"161681",_DEFAULT,_DEFAULT,H_NUM_PRIORITY_WATER_ACTIONS,H_NPRWATAC,"14707443",2020/10/08
"161682",_DEFAULT,_DEFAULT,H_YEARS_RECORD,H_YRSREC,"14707444",2020/10/08
"161683",_DEFAULT,_DEFAULT,H_ZERO_FLOW,H_ZER_FL,"14707445",2020/10/08
"161684",_DEFAULT,_DEFAULT,PF_BANK_CONDITION,PF_BNCOND,"14707446",2020/10/08
"161685",_DEFAULT,_DEFAULT,PF_INSTREAM_BARRIERS,PF_INSTREA,"14707447",2020/10/08
"161686",_DEFAULT,_DEFAULT,PF_INSTREAM_WOOD,PF_INSWOD,"14707448",2020/10/08
"161687",_DEFAULT,_DEFAULT,REACHID_2010,REACID10,"14707449",2020/10/08
"161688",_DEFAULT,_DEFAULT,SZ_COVER_SHRUBS,SZ_COVSHRB,"14707450",2020/10/08
"161689",_DEFAULT,_DEFAULT,SZ_COVER_TREES,SZ_COVTREE,"14707451",2020/10/08
"161690",_DEFAULT,_DEFAULT,SZ_FRAGMENTATION,SZ_FRAGMEN,"14707452",2020/10/08
"161691",_DEFAULT,_DEFAULT,SZ_LARGE_TREES,SZ_LRGTREE,"14707453",2020/10/08
"161692",_DEFAULT,_DEFAULT,SZ_LARGE_TREES_EXCL_FROM_CALC,SZ_LTEXCLU,"14707454",2020/10/08
"161693",_DEFAULT,_DEFAULT,SZ_STRUCTURE,SZ_STRUCT,"14707455",2020/10/08
"161694",_DEFAULT,_DEFAULT,SZ_VEGETATION_OVERHANG,SZ_VEGOVER,"14707456",2020/10/08
"161695",_DEFAULT,_DEFAULT,SZ_VEGETATION_WIDTH,SZ_VEG_WID,"14707457",2020/10/08
"161696",_DEFAULT,_DEFAULT,WQ_GAUGE_SITE_NUMBER,WQ_GASITNU,"14707458",2020/10/08
"161697",_DEFAULT,_DEFAULT,WQ_SEPP_REGION,WQ_SEPPREG,"14707459",2020/10/08
"161698",_DEFAULT,_DEFAULT,WQ_TOTAL_PHOSPHORUS,WQ_TOT_P,"14707460",2020/10/08
"161699",_DEFAULT,_DEFAULT,WQ_TURBIDITY,WQ_TURBID,"14707461",2020/10/08
"161700",_DEFAULT,_DEFAULT,WQ_YEARS_DATA,WQ_YRSDATA,"14707462",2020/10/08
"161701",_DEFAULT,_DEFAULT,ACTS_DECREASE_GROUNDWAT_HGHT,ADECGRWATH,"14707463",2020/10/08
"161702",_DEFAULT,_DEFAULT,ACT_CHANGES_WAT_SOURCE_FLOW,ACCHWASRFL,"14707464",2020/10/08
"161703",_DEFAULT,_DEFAULT,ADJACENT_LAND_USE_INTENSITY,ADJLUINT,"14707465",2020/10/08
"161704",_DEFAULT,_DEFAULT,ALTERS_SALINITY_SCORE,ALTSALSC,"14707466",2020/10/08
"161705",_DEFAULT,_DEFAULT,ANY_EVIDENCE_SALINITY_INCR,ANYEVSALIN,"14707467",2020/10/08
"161706",_DEFAULT,_DEFAULT,AQUACULTURE,AQUACULT,"14707468",2020/10/08
"161707",_DEFAULT,_DEFAULT,ARTIFICIAL_CHANNEL,ARTCHANEL,"14707469",2020/10/08
"161708",_DEFAULT,_DEFAULT,ASSESSMENT_VERSION,ASSESVERS,"14707470",2020/10/08
"161709",_DEFAULT,_DEFAULT,AVERAGE_BUFFER_WIDTH,AV_BUFWIDT,"14707471",2020/10/08
"161710",_DEFAULT,_DEFAULT,BIOTA_OVERALL_CONDITION,BIOALLCOND,"14707472",2020/10/08
"161711",_DEFAULT,_DEFAULT,BIOTA_OVERALL_SCORE,BIOALSCOR,"14707473",2020/10/08
"161712",_DEFAULT,_DEFAULT,BUFFER_CONTINUITY,BUFFCONT,"14707474",2020/10/08
"161713",_DEFAULT,_DEFAULT,CARP_MUMBLING,CARP_MUMB,"14707475",2020/10/08
"161714",_DEFAULT,_DEFAULT,CHANGE_IN_BATHYMETRY,CHIN_BATHY,"14707476",2020/10/08
"161715",_DEFAULT,_DEFAULT,CHANGE_IN_EXTENT,CHIN_EXT,"14707477",2020/10/08
"161716",_DEFAULT,_DEFAULT,CULTIVATION,CULTIVATE,"14707478",2020/10/08
"161717",_DEFAULT,_DEFAULT,DISCHARGES_NUTRIENTS_TO,DISC_NUTRI,"14707479",2020/10/08
"161718",_DEFAULT,_DEFAULT,DISPOSAL_OF_WATER_INTO,DISP_WATER,"14707480",2020/10/08
"161719",_DEFAULT,_DEFAULT,DIWA_SITE_NAME,DIWA_SINME,"14707481",2020/10/08
"161720",_DEFAULT,_DEFAULT,DRAINAGE_OF_WATER_FROM,DRN_H2O_FR,"14707482",2020/10/08
"161721",_DEFAULT,_DEFAULT,DRIVING_OF_VEHICLES_IN,DR_OF_VEH,"14707483",2020/10/08
"161722",_DEFAULT,_DEFAULT,EXCAVATION_OF_THE_WETLAND_BED,EXC_WETLBE,"14707484",2020/10/08
"161723",_DEFAULT,_DEFAULT,EXTRACTS_WATER_DIRECTLY_FROM,EXTRH2O,"14707485",2020/10/08
"161724",_DEFAULT,_DEFAULT,GRAZING_BY_STOCK_AND_FERALS,GRAZ_BY_AN,"14707486",2020/10/08
"161725",_DEFAULT,_DEFAULT,GROUNDWATER,GRNDH2O,"14707487",2020/10/08
"161726",_DEFAULT,_DEFAULT,HUMAN_TRAMPLING,HUMANTRMPL,"14707488",2020/10/08
"161727",_DEFAULT,_DEFAULT,HYDROLOGY_CONDITION,HYDROCOND,"14707489",2020/10/08
"161728",_DEFAULT,_DEFAULT,IS_DIWA_SITE,IS_DIWAST,"14707490",2020/10/08
"161729",_DEFAULT,_DEFAULT,IS_RAMSAR_SITE,ISRAMSAR,"14707491",2020/10/08
"161730",_DEFAULT,_DEFAULT,IS_WATER_TO_A_SALINE_WETLAND,IS_H2O_SAL,"14707492",2020/10/08
"161731",_DEFAULT,_DEFAULT,LANDFORMING,LANDFORM,"14707493",2020/10/08
"161732",_DEFAULT,_DEFAULT,NAT_WATER_INLETS_OBSTRUCTION,NAT_H2OINL,"14707494",2020/10/08
"161733",_DEFAULT,_DEFAULT,NAT_WATER_OUTLETS_OBSTRUCTION,NAT_H2OOUT,"14707495",2020/10/08
"161734",_DEFAULT,_DEFAULT,NO_ACTIVITIES_ENRICH_NUTRIENT,NOACTENRI,"14707496",2020/10/08
"161735",_DEFAULT,_DEFAULT,NO_OF_YEARS_DRY,NUMYRDRY,"14707497",2020/10/08
"161736",_DEFAULT,_DEFAULT,NUTRIENT_ENRICHMENT_SCORE,NUTR_ENSCR,"14707498",2020/10/08
"161737",_DEFAULT,_DEFAULT,OVERALL_SCORE,OVERSCOR,"14707499",2020/10/08
"161738",_DEFAULT,_DEFAULT,PHYSICAL_FORM_CONDITION,PHYSFORCON,"14707500",2020/10/08
"161739",_DEFAULT,_DEFAULT,PUGGING_BY_STOCK_OR_FERALS,PUG_STFER,"14707501",2020/10/08
"161740",_DEFAULT,_DEFAULT,RAMSAR_NAME,RAMS_NME,"14707502",2020/10/08
"161741",_DEFAULT,_DEFAULT,RIVER_OR_STREAM,RIV_STRE,"14707503",2020/10/08
"161742",_DEFAULT,_DEFAULT,RUNOFF_OF_NUTRIENTS_TO,RUNOFF,"14707504",2020/10/08
"161743",_DEFAULT,_DEFAULT,SOILS_CONDITION,SOILSCON,"14707505",2020/10/08
"161744",_DEFAULT,_DEFAULT,SOILS_SCORE,SOILSCOR,"14707506",2020/10/08
"161745",_DEFAULT,_DEFAULT,SURFACE_RUNOFF,SURFRUN,"14707507",2020/10/08
"161746",_DEFAULT,_DEFAULT,URBAN_RUNOFF_DRAINS_TO,URBRUNOF,"14707508",2020/10/08
"161747",_DEFAULT,_DEFAULT,WATER_PROPERTIES_CONDITION,H2OPROP,"14707509",2020/10/08
"161748",_DEFAULT,_DEFAULT,WATER_PROPERTIES_SCORE,H2OPROPSC,"14707510",2020/10/08
"161749",_DEFAULT,_DEFAULT,WETLAND_CATCHMENT_CONDITION,WETLCATCON,"14707511",2020/10/08
"161750",_DEFAULT,_DEFAULT,WETLAND_CATCHMENT_SCORE,WETCATSC,"14707512",2020/10/08
"161751",_DEFAULT,_DEFAULT,WETLAND_PHASE,WETLPHSE,"14707513",2020/10/08
"161752",_DEFAULT,_DEFAULT,WITHIN_250M_OF_SALINITY_DISCH,WIN250SAL,"14707514",2020/10/08
"161754",_DEFAULT,_DEFAULT,ELEVATION_ACC_METERS,ELEV_ACC_M,"14707516",2020/10/08
"161755",_DEFAULT,_DEFAULT,ELEVATION_CONTOURINT_METERS,ELEV_CON_M,"14707517",2020/10/08
"161756",_DEFAULT,_DEFAULT,ELEVATION_DEM_GRIDSIZE_METERS,EL_DEM_G_M,"14707518",2020/10/08
"161757",_DEFAULT,_DEFAULT,METAEXPOSURE,METAEXPOSU,"14707519",2020/10/08
"161758",_DEFAULT,_DEFAULT,PERIMETER_KM,PERI_KM,"14707520",2020/10/08
"161759",_DEFAULT,_DEFAULT,PHOTO_RES_METERS,PHOTO_RE_M,"14707521",2020/10/08
"161760",_DEFAULT,_DEFAULT,RASTERMETAID,RAS_METAID,"14707522",2020/10/08
"161761",_DEFAULT,_DEFAULT,STATUS_INTERNAL,STATUS_INT,"14707523",2020/10/08
"161762",_DEFAULT,_DEFAULT,TRANSPARENCY,TRANSPAREN,"14707524",2020/10/08
"161763",_DEFAULT,_DEFAULT,DOM_SWELL_DIRECTION,DOM_SWELL_,"14707525",2020/10/08
"161764",_DEFAULT,_DEFAULT,EMBAYMENTION,EMBAYMENTI,"14707526",2020/10/08
"161765",_DEFAULT,_DEFAULT,MEAN_WAVE_PERIOD,MEAN_WAVE_,"14707527",2020/10/08
"161766",_DEFAULT,_DEFAULT,NEAP_TIDE_MIN,NEAP_TIDE_,"14707528",2020/10/08
"161767",_DEFAULT,_DEFAULT,OTHER_FEAT_1,OTHER_FE_1,"14707529",2020/10/08
"161768",_DEFAULT,_DEFAULT,SHORE_PLATFORM,SHORE_PLAT,"14707530",2020/10/08
"161769",_DEFAULT,_DEFAULT,SPRING_TIDE_MAX,SPR_TI_MAX,"14710574",2020/10/09
"161770",_DEFAULT,_DEFAULT,SWASH_GRADIENT,SWASH_GRAD,"14710576",2020/10/09
"161771",_DEFAULT,_DEFAULT,TIDE_STATION,TIDE_STATI,"14710578",2020/10/09
"161772",_DEFAULT,_DEFAULT,CB_IMPROVECONDITION,CB_IMPRCON,"14710585",2020/10/09
"161773",_DEFAULT,_DEFAULT,CPPBB_CHLOR,CPB_CHLOR,"14711382",2020/10/09
"161774",_DEFAULT,_DEFAULT,CPPBB_DEPTH,CPB_DEPTH,"14711383",2020/10/09
"161775",_DEFAULT,_DEFAULT,CPPBB_DOSAT,CPB_DOSAT,"14711384",2020/10/09
"161776",_DEFAULT,_DEFAULT,CPPBB_SALINITY,CPB_SALINE,"14711385",2020/10/09
"161777",_DEFAULT,_DEFAULT,CPPBS_CHLOR,CPBSCHLOR,"14711386",2020/10/09
"161778",_DEFAULT,_DEFAULT,CPPBS_DEPTH,CPBSDEPTH,"14711387",2020/10/09
"161779",_DEFAULT,_DEFAULT,CPPBS_DOSAT,CPBDDOSAT,"14711388",2020/10/09
"161780",_DEFAULT,_DEFAULT,CPPBS_SALINITY,CPBSSALINE,"14711389",2020/10/09
"161781",_DEFAULT,_DEFAULT,HBB_SALINITY,HBB_SALINE,"14711390",2020/10/09
"161782",_DEFAULT,_DEFAULT,HBS_SALINITY,HBS_SALINE,"14711391",2020/10/09
"161783",_DEFAULT,_DEFAULT,LRB_SALINITY,LRB_SALINE,"14711392",2020/10/09
"161784",_DEFAULT,_DEFAULT,LRS_SALINITY,LRS_SALINE,"14711487",2020/10/09
"161785",_DEFAULT,_DEFAULT,SFLAT_STAND_REC,SFLAT_STDR,"14711488",2020/10/09
"161786",_DEFAULT,_DEFAULT,SNAPP_STAND_REC,SNAP_STREC,"14711489",2020/10/09
"161787",_DEFAULT,_DEFAULT,DIST_EST_WST,DISESTWST,"14711594",2020/10/09
"161788",_DEFAULT,_DEFAULT,DIST_NTHSTH,DISNTHSTH,"14711595",2020/10/09
"161789",_DEFAULT,_DEFAULT,DSTY_1_PLUS_SNAPPER,DST1PLSNAP,"14711596",2020/10/09
"161790",_DEFAULT,_DEFAULT,DTY_0PLUS_SNAP_1000M2,DTYPLSNP10,"14711597",2020/10/09
"161791",_DEFAULT,_DEFAULT,DTY_SFLAT_GT20,DTYSFLGT20,"14711598",2020/10/09
"161792",_DEFAULT,_DEFAULT,DTY_SFLAT_GT25,DTYSFLGT25,"14711599",2020/10/09
"161793",_DEFAULT,_DEFAULT,DTY_SFLAT_GT_15,DTYSFLTG15,"14711600",2020/10/09
"161794",_DEFAULT,_DEFAULT,DTY_SFLAT_LT15,DTYSFTLT15,"14711601",2020/10/09
"161795",_DEFAULT,_DEFAULT,DTY_SFLT_15_20,DTYSFT1520,"14711602",2020/10/09
"161796",_DEFAULT,_DEFAULT,DTY_TOTAL_SFLAT,DTYTOTSFLT,"14711603",2020/10/09
"161797",_DEFAULT,_DEFAULT,F1PLUS_SNAPPER,F1PLSNAP,"14711604",2020/10/09
"161798",_DEFAULT,_DEFAULT,LAT_FIN_DEGREES,LATFINDEGR,"14711605",2020/10/09
"161799",_DEFAULT,_DEFAULT,LAT_FIN_MINUTES,LATFINMIN,"14711606",2020/10/09
"161800",_DEFAULT,_DEFAULT,LAT_ST_DEGREES,LATSTDEGR,"14711607",2020/10/09
"161801",_DEFAULT,_DEFAULT,LAT_ST_MINUTES,LATSTMINS,"14711608",2020/10/09
"161802",_DEFAULT,_DEFAULT,LONG_FIN_DEGREES,LONGFINDEG,"14711609",2020/10/09
"161803",_DEFAULT,_DEFAULT,LONG_FIN_MINUTES,LONGFINMIN,"14711610",2020/10/09
"161804",_DEFAULT,_DEFAULT,LONG_ST_DEGREES,LONGSTDEGS,"14711611",2020/10/09
"161805",_DEFAULT,_DEFAULT,LONG_ST_MINUTES,LONGSTMINS,"14711612",2020/10/09
"161806",_DEFAULT,_DEFAULT,O_PLUS_SNAPPER,OPLUSSNAP,"14711613",2020/10/09
"161807",_DEFAULT,_DEFAULT,SAMPLE_ROUND,SAMPLRND,"14711614",2020/10/09
"161808",_DEFAULT,_DEFAULT,SAND_FLATHEAD_TOTAL,SANDFLTTOT,"14711615",2020/10/09
"161809",_DEFAULT,_DEFAULT,SFLATS_20_25,SFLAT2025,"14711616",2020/10/09
"161810",_DEFAULT,_DEFAULT,SFLATS_GT25,SFLATGT25,"14711617",2020/10/09
"161811",_DEFAULT,_DEFAULT,SFLAT_15_20,SFLAT1520,"14711618",2020/10/09
"161812",_DEFAULT,_DEFAULT,SFLAT_ABOVE_20,SFLATAB20,"14711619",2020/10/09
"161813",_DEFAULT,_DEFAULT,SFLAT_BW_10_15,SFLTBW1015,"14711620",2020/10/09
"161814",_DEFAULT,_DEFAULT,SFLAT_LTEQUAL_10,SFLTLTEQ10,"14711621",2020/10/09
"161815",_DEFAULT,_DEFAULT,TOTAL_DIST_M,TOTDISTM,"14711622",2020/10/09
"161816",_DEFAULT,_DEFAULT,CB_INC_EXT_SEC,CBINEXSEC,"14731316",2020/10/12
"161817",_DEFAULT,_DEFAULT,FIS_GRID_10M,FISGR10M,"14731317",2020/10/12
"161818",_DEFAULT,_DEFAULT,FIS_GRID_MAJOR,FISGRMAJ,"14731318",2020/10/12
"161819",_DEFAULT,_DEFAULT,SUIT_VIC_HA,SUITVCHA,"14731319",2020/10/12
"161820",_DEFAULT,_DEFAULT,SUIT_VIC_PC,SUVICPC,"14731320",2020/10/12
"161821",_DEFAULT,_DEFAULT,DISTRIBUTION,DIST,"14731321",2020/10/12
"161822",_DEFAULT,_DEFAULT,AREA_ALBERS,AREA_ALBRS,"14731322",2020/10/12
"161823",_DEFAULT,_DEFAULT,NO_OF_BIRDS,NUM_BIRDS,"14731323",2020/10/12
"161824",_DEFAULT,_DEFAULT,SWOOP_LOCATION,SWOOP_LOC,"14731324",2020/10/12
"161825",_DEFAULT,_DEFAULT,FIS_SPECNUM,FIS_SPCNUM,"14731325",2020/10/12
"161826",_DEFAULT,_DEFAULT,TAXON_LEVEL,TAXN_LEV,"14731326",2020/10/12
"161827",_DEFAULT,_DEFAULT,DOM_VEG_CON,DOM_VEGCON,"14731327",2020/10/12
"161828",_DEFAULT,_DEFAULT,SAL_REG_CON,SAL_REGCO,"14731328",2020/10/12
"161829",_DEFAULT,_DEFAULT,SRC_ART_CON,SRCARTCON,"14731329",2020/10/12
"161830",_DEFAULT,_DEFAULT,SRC_RVR_CON,SRCRVRCON,"14731330",2020/10/12
"161831",_DEFAULT,_DEFAULT,SRC_TIDE_CON,SRCTIDECON,"14731331",2020/10/12
"161832",_DEFAULT,_DEFAULT,WETLAND_TYPE,WETLANDTYP,"14731332",2020/10/12
"161833",_DEFAULT,_DEFAULT,FORESTS_TUP2017_AREA,FORTU17ARE,"14731333",2020/10/12
"161834",_DEFAULT,_DEFAULT,CATEGORY_CODE,CAT_CODE,"14731334",2020/10/12
"161835",_DEFAULT,_DEFAULT,CATEGORY_DESCRIPTION,CAT_DESC,"14731335",2020/10/12
"161836",_DEFAULT,_DEFAULT,CONDITION_CODE,COND_CODE,"14731336",2020/10/12
"161837",_DEFAULT,_DEFAULT,CONDITION_DESCRIPTION,COND_DESC,"14731337",2020/10/12
"161838",_DEFAULT,_DEFAULT,EXISTING_FIREACCESS,EXT_FIREAC,"14731338",2020/10/12
"161839",_DEFAULT,_DEFAULT,SURFACE_CODE,SRF_CODE,"14731339",2020/10/12
"161840",_DEFAULT,_DEFAULT,SURFACE_DESCRIPTION,SRF_DESC,"14731340",2020/10/12
"161841",_DEFAULT,_DEFAULT,TOLL_DESCRIPTION,TOLL_DESC,"14731341",2020/10/12
"161842",_DEFAULT,_DEFAULT,ADDRESS_ALIAS_PID,ADD_ALIAS,"14731342",2020/10/12
"161843",_DEFAULT,_DEFAULT,ALIAS_COMMENT,ALIAS_COMM,"14731343",2020/10/12
"161844",_DEFAULT,_DEFAULT,ALIAS_TYPE_CODE,ALIA_TCODE,"14731344",2020/10/12
"161845",_DEFAULT,_DEFAULT,DATE_RETIRED,DATE_RET,"14731345",2020/10/12
"161846",_DEFAULT,_DEFAULT,PRINCIPAL_PID,PRINCIPID,"14731346",2020/10/12
"161847",_DEFAULT,_DEFAULT,ADDRESS_DETAIL_PID,ADD_DETPID,"14731347",2020/10/12
